solution_id,seed,f1,f2,f3,scheduled,unscheduled,permutation_valid,feasible
70,5880883,11671.0,1517.0,22.06700443511578,237,43,True,True
71,1302740407,11699.0,1860.0,16.088895087181626,238,42,True,True
72,1826701614,11722.0,1492.25,23.71387679191214,238,42,True,True
73,1841261662,11746.0,1350.0,33.271306850848624,237,43,True,True
74,1097657231,11780.0,1481.25,24.45625582498701,237,43,True,True
75,1097657231,11780.0,1612.75,18.72690677293155,237,43,True,True
76,1302740407,11780.0,1776.0,15.164460201372965,238,42,True,True
77,579362555,11796.0,1738.75,17.256388678608552,237,43,True,True
78,1097657231,11801.0,1323.75,20.273658073153733,237,43,True,True
79,5880883,11803.0,1495.25,19.73310610227934,237,43,True,True
80,1097657231,11804.0,1499.0,18.421071295083827,237,43,True,True
81,1097657231,11831.0,1465.25,20.082915547303948,237,43,True,True
82,1302740407,11857.0,1827.0,14.653429350475204,238,42,True,True
83,1960127675,11858.0,1547.75,18.394438780514548,237,43,True,True
84,1097657231,11889.0,1583.5,18.11957586605829,237,43,True,True
85,1097657231,11897.0,1569.75,17.325836323783086,237,43,True,True
86,595598245,11920.0,1274.75,50.27599232536422,236,44,True,True
87,1357791198,11931.0,1726.25,14.239701507396282,238,42,True,True
88,1302740407,11941.0,1776.0,13.838845196696607,238,42,True,True
89,1841261662,11967.0,1297.75,48.160529232809736,236,44,True,True
90,1190382222,11984.0,1871.5,13.258909197196507,238,42,True,True
91,1190382222,11989.0,1903.5,12.870905411870819,238,42,True,True
92,1097657231,12002.0,1489.75,17.031082527465927,237,43,True,True
93,1097657231,12007.0,1291.25,26.640108044076676,236,44,True,True
94,1190382222,12010.0,1420.5,17.20071836746993,238,42,True,True
95,1097657231,12014.0,1609.75,16.919642001163233,237,43,True,True
96,1357791198,12014.0,1841.75,12.600150753326448,238,42,True,True
97,1960127675,12021.0,1670.25,16.63895672125198,237,43,True,True
98,1097657231,12022.0,1566.5,15.801352862576135,237,43,True,True
