instance,configuration,seed,graph_pmx,gls,evaluation_budget,front_size,hv,igd_plus,spread
ot_medium,C_gls,15,False,True,1500,48,71379770.75134657,120.88375561777028,2211.0631594237166
ot_medium,C_gls,16,False,True,1500,50,80257824.11109352,84.9588687529341,2505.5897470035793
ot_medium,C_gls,17,False,True,1500,50,85051822.07915619,36.86214996668599,2475.973396323476
ot_medium,C_gls,18,False,True,1500,49,80515032.77589019,75.64791754170795,1871.3445869842749
ot_medium,C_gls,19,False,True,1500,51,77998569.00883162,72.41689086267897,2487.572869539014
ot_medium,C_gls,20,False,True,1500,51,91332485.9927261,32.90529823237279,2503.0666382840636
ot_medium,C_gls,21,False,True,1500,50,77490955.29104827,83.84081185847955,2003.608997508945
ot_medium,C_gls,22,False,True,1500,51,80709875.50840011,50.492280802469914,2387.5053397454935
ot_medium,C_gls,23,False,True,1500,49,80225140.85627402,80.44512295084473,2010.748141182376
ot_medium,C_gls,24,False,True,1500,51,79429889.97139728,46.76832343995734,2501.4739711207535
ot_medium,C_gls,25,False,True,1500,50,80449050.07979918,78.32632244372154,2122.89485859515
ot_medium,C_gls,26,False,True,1500,50,74827503.33669415,79.8732229701138,2333.292623829084
ot_medium,C_gls,27,False,True,1500,50,76967326.85546947,81.61699960448671,2215.3051868242533
ot_medium,C_gls,28,False,True,1500,50,86197367.52122702,26.48158602733744,2668.0739758456575
ot_medium,C_gls,29,False,True,1500,50,85346082.31985,43.74648051325113,1915.832063202629
ot_medium,D_graph_pmx_gls,0,True,True,1500,43,80831893.73577306,72.9314688480614,1993.2395250138793
ot_medium,D_graph_pmx_gls,1,True,True,1500,50,88714030.84256302,31.838003546512983,2437.8645059150213
ot_medium,D_graph_pmx_gls,2,True,True,1500,50,86096338.21638349,47.76414285048104,2179.264856888515
ot_medium,D_graph_pmx_gls,3,True,True,1500,50,80782451.09320123,46.92770371690899,1983.7213369706442
ot_medium,D_graph_pmx_gls,4,True,True,1500,50,81377140.5857473,66.63924975782353,1908.7746015330408
ot_medium,D_graph_pmx_gls,5,True,True,1500,50,82780471.85783578,54.9535851080863,2300.082650671308
ot_medium,D_graph_pmx_gls,6,True,True,1500,50,84929281.24877328,65.95394261447909,1965.8446783143027
ot_medium,D_graph_pmx_gls,7,True,True,1500,50,82170628.23811549,60.92387222598772,2730.4249550536088
ot_medium,D_graph_pmx_gls,8,True,True,1500,50,93742331.28503455,15.29666794499164,2122.317896807891
ot_medium,D_graph_pmx_gls,9,True,True,1500,50,82647574.71578594,61.021621781543566,2281.6998850341884
ot_medium,D_graph_pmx_gls,10,True,True,1500,51,85423813.29543847,39.1930447739313,2118.674488336658
ot_medium,D_graph_pmx_gls,11,True,True,1500,50,89638057.02332407,37.6312554665222,2263.2857890808223
ot_medium,D_graph_pmx_gls,12,True,True,1500,50,83059659.15469833,58.46960855617795,2297.5766571174445
ot_medium,D_graph_pmx_gls,13,True,True,1500,50,82090505.31893045,52.58777707752906,2427.0665067589025
ot_medium,D_graph_pmx_gls,14,True,True,1500,51,86423837.14396578,64.94107034934892,2228.1807375344924
ot_medium,D_graph_pmx_gls,15,True,True,1500,49,78782836.7210646,99.66237053575853,2025.8166929498655
ot_medium,D_graph_pmx_gls,16,True,True,1500,50,80932859.40052977,60.926091451374496,2079.508263265808
ot_medium,D_graph_pmx_gls,17,True,True,1500,50,89206762.49644078,40.51804235087432,2181.0515606433396
ot_medium,D_graph_pmx_gls,18,True,True,1500,51,86627233.52802134,32.7577870476816,2360.508151791321
ot_medium,D_graph_pmx_gls,19,True,True,1500,50,82403288.04927114,46.56043189462033,2501.989601121712
ot_medium,D_graph_pmx_gls,20,True,True,1500,50,81451169.34112543,53.30545206334895,1861.388578992573
ot_medium,D_graph_pmx_gls,21,True,True,1500,50,88040779.04636289,35.30356931746795,2628.1948542686223
ot_medium,D_graph_pmx_gls,22,True,True,1500,50,78996202.80862916,79.13610025751059,1922.6426613179337
ot_medium,D_graph_pmx_gls,23,True,True,1500,51,86922172.37699571,48.79634119576648,1967.9787456851047
ot_medium,D_graph_pmx_gls,24,True,True,1500,50,75677640.08834153,111.09304184258535,1884.0489278888197
ot_medium,D_graph_pmx_gls,25,True,True,1500,51,79172104.21178268,86.04881785234423,2702.6509454318957
ot_medium,D_graph_pmx_gls,26,True,True,1500,50,81668356.55912396,69.55619665996862,2240.9013744449603
ot_medium,D_graph_pmx_gls,27,True,True,1500,50,84438325.74438548,47.9048562072031,2144.2242215330384
ot_medium,D_graph_pmx_gls,28,True,True,1500,51,84539492.46831116,40.18340128579918,2210.6554331851703
ot_medium,D_graph_pmx_gls,29,True,True,1500,51,82132498.4486522,49.50038680428528,2302.5469049019066
