instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
Medium,Graph-PMX NSGA-II,5880883,10000,37.07388925552368,100,79902486.86364949,142.7041590074784,2961.3451825193124
Medium,Graph-PMX NSGA-II,846428919,10000,36.37807369232178,100,84377693.0450806,114.61958672434112,2433.787129097136
Medium,Graph-PMX NSGA-II,1841261662,10000,35.91138219833374,100,84590904.68521196,86.7221319445206,3266.411689837746
Medium,Graph-PMX NSGA-II,1190382222,10000,34.529608726501465,100,84987827.89651504,160.74446352406773,2911.877285865822
Medium,Graph-PMX NSGA-II,72124473,10000,35.48729395866394,100,81526850.11031449,116.50101570121109,2999.317489951943
Medium,Graph-PMX NSGA-II,1642588603,10000,35.35221028327942,100,88445040.81982464,151.69818978003968,2537.515732770646
Medium,Graph-PMX NSGA-II,1566923138,10000,37.32807636260986,100,80153692.33623333,138.14333607249714,2852.7402564715867
Large,NSGA-II,1826701614,10000,120.26954531669617,100,421554134.10346675,640.2935530697541,6543.134140176976
Large,NSGA-II,1367864806,10000,92.8145604133606,100,441344231.0474396,611.6708483324082,5940.041426508581
Large,NSGA-II,1097657231,10000,90.59380221366882,100,456078712.3658494,420.04743816609994,7182.668976366458
Large,NSGA-II,579362555,10000,88.70244526863098,100,471434159.4821948,404.2534640457441,6888.94466843695
Large,NSGA-II,661058651,10000,87.77189421653748,100,450233031.23170185,399.7106684679151,6380.117163988548
Large,NSGA-II,87989972,10000,86.15396642684937,100,455411723.54504406,584.0480143381743,6007.202113642072
Large,NSGA-II,161576974,10000,84.69425702095032,100,493707834.06343913,455.79705819330445,5763.224594636184
Large,NSGA-II,35492826,10000,84.24017238616943,100,427757626.65423936,355.28731520240285,7103.623032356564
Large,NSGA-II,376383645,10000,87.20623826980591,100,440405900.50550723,671.9288290316091,6168.7775970040375
Large,NSGA-II,1746484539,10000,84.70867848396301,100,452116472.54468364,452.409617419216,7527.440957313981
Large,NSGA-II,1394609702,10000,85.21469950675964,100,498496290.4915416,505.0712706209608,5865.599802583152
Large,NSGA-II,1960127675,10000,85.76657485961914,100,475159392.24788195,483.5769868736177,6092.9513767696235
Large,NSGA-II,1081530686,10000,85.02830791473389,100,477787940.122721,553.2026774785926,6571.300472490536
Large,NSGA-II,1302740407,10000,83.70478963851929,100,489134992.4105011,403.7082635554485,6893.6863113829095
Large,NSGA-II,2084654369,10000,83.50538468360901,100,449591800.6216223,551.0068758714021,6460.836550579367
Large,NSGA-II,1566581934,10000,84.37222361564636,100,416611606.01531756,592.4055293110813,6468.3079090055835
Large,NSGA-II,1357791198,10000,84.22740244865417,100,414978974.3054782,734.5892169763299,6803.4119380945995
Large,NSGA-II,1167425778,10000,83.67377424240112,100,478015984.74598825,492.89353297658874,5043.215576809949
Large,NSGA-II,1202413557,10000,85.8052830696106,100,493258430.067032,365.529863002951,6224.849111166256
Large,NSGA-II,2008052738,10000,85.59068822860718,100,448310852.3039373,598.0413787879444,6033.191307674058
Large,NSGA-II,595598245,10000,83.96644902229309,100,457833418.8172226,537.7346663913138,6977.906422840362
Large,NSGA-II,1752032165,10000,85.30665397644043,100,430893961.7777455,652.2575998178336,6234.4988250297765
Large,NSGA-II,1440696407,10000,93.70939540863037,100,450105000.7576206,555.6955970036092,6395.981759513306
Large,NSGA-II,5880883,10000,90.4498016834259,100,497900289.0093277,364.1966160020538,6785.692256910903
Large,NSGA-II,846428919,10000,87.65831017494202,100,451270577.6862942,525.7530044706162,6198.598207424712
Large,NSGA-II,1841261662,10000,90.88734841346741,100,423003209.42516804,454.5288686052726,6529.130119612957
